Image Name,Detection,Confidence,Quality
Image Name,Detection,Confidence,Quality
frame42300.jpg,No detection,0,Good Quality
frame2071.jpg,smoke,0.3024349808692932,Bad Quality
frame28874.jpg,No detection,0,Good Quality
frame10752.jpg,smoke,0.37585020065307617,Bad Quality
frame32256.jpg,smoke,0.3329208791255951,Bad Quality
frame18323.jpg,smoke,0.3502390384674072,Bad Quality
frame350.jpg,smoke,0.27056756615638733,Bad Quality
frame8981.jpg,smoke,0.46573445200920105,Bad Quality
frame24049.jpg,smoke,0.29106369614601135,Bad Quality
frame36813.jpg,No detection,0,Good Quality
frame18152.jpg,smoke,0.3606254458427429,Bad Quality
frame32451.jpg,smoke,0.2865968644618988,Bad Quality
frame7704.jpg,smoke,0.2974492609500885,Bad Quality
frame9474.jpg,smoke,0.3662468194961548,Bad Quality
frame12817.jpg,smoke,0.4256526827812195,Bad Quality
frame31654.jpg,smoke,0.26308169960975647,Bad Quality
frame3092.jpg,No detection,0,Good Quality
frame36984.jpg,No detection,0,Good Quality
frame21602.jpg,smoke,0.4391220510005951,Bad Quality
frame17996.jpg,smoke,0.36215725541114807,Bad Quality
frame2625.jpg,smoke,0.3478575646877289,Bad Quality
frame30537.jpg,No detection,0,Good Quality
frame3041.jpg,smoke,0.44873887300491333,Bad Quality
frame38652.jpg,smoke,0.2869551181793213,Bad Quality
frame30092.jpg,smoke,0.40188995003700256,Bad Quality
frame32886.jpg,smoke,0.2727409899234772,Bad Quality
frame26779.jpg,smoke,0.4185662269592285,Bad Quality
frame3739.jpg,No detection,0,Good Quality
frame25517.jpg,smoke,0.35808560252189636,Bad Quality
frame1149.jpg,smoke,0.39340370893478394,Bad Quality
frame22242.jpg,No detection,0,Good Quality
frame5904.jpg,smoke,0.4885096251964569,Bad Quality
frame16487.jpg,smoke,0.40291765332221985,Bad Quality
frame1973.jpg,smoke,0.4718818664550781,Bad Quality
frame39590.jpg,smoke,0.2733391225337982,Bad Quality
frame37350.jpg,No detection,0,Good Quality
frame29013.jpg,smoke,0.34856459498405457,Bad Quality
frame29613.jpg,No detection,0,Good Quality
frame7252.jpg,smoke,0.3655535578727722,Bad Quality
frame37618.jpg,No detection,0,Good Quality
frame11834.jpg,smoke,0.37167859077453613,Bad Quality
frame35869.jpg,smoke,0.3530445098876953,Bad Quality
frame23126.jpg,smoke,0.31641891598701477,Bad Quality
frame35462.jpg,smoke,0.2737482488155365,Bad Quality
frame8318.jpg,No detection,0,Good Quality
frame9749.jpg,smoke,0.44740837812423706,Bad Quality
frame36149.jpg,No detection,0,Good Quality
frame16267.jpg,smoke,0.35908642411231995,Bad Quality
frame16203.jpg,smoke,0.3264499604701996,Bad Quality
frame41821.jpg,smoke,0.44475096464157104,Bad Quality
frame41252.jpg,smoke,0.3025713860988617,Bad Quality
frame10974.jpg,No detection,0,Good Quality
frame3814.jpg,smoke,0.3436719477176666,Bad Quality
